_id,recorded_at,overall_score,role,difficulty,source,session_id,jdId,questionId,keywordRelevance,starMethodScore,vocabularyDiversity,coherenceScore,professionalTerminologyScore,overallContentScore,comp_technical,comp_clarity,comp_confidence,comp_conciseness,comp_engagement,jd_traceable,raw_additional,raw_comprehensive
69a5f416601bc72e02bfe900,2026-03-02 20:33:26.876000+00:00,57.0,,medium,jd,session_1772483489795_5mrlduu3r,69a5f370601bc72e02bfe8ae,69a5f370601bc72e02bfe8b3,50.0,0.0,100.0,50.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,True,"{'source': 'jd', 'persona': 'technical', 'teacherEvaluation': {'score': 60, 'feedback': 'The candidate showed a good understanding of the importance of data augmentation and preprocessing, but failed to provide a clear and detailed design for the model and the necessary steps to handle the varying resolutions and orientations.', 'competencies': {'technical': 40, 'clarity': 20, 'confidence': 30, 'conciseness': 10, 'engagement': 20}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 41, 'clarity': 63, 'engagement': 25, 'overall': 23, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.9100427784596261, 'avgEyeContact': 0.7573463139370875, 'avgSmile': 0.36224398002362934, 'confidence': 0.7573759064056882, 'stressLevel': 0.33077935396860236, 'engagement': 0.6670404362362997, 'postureScore': 0.8467536635899323, 'gestureScore': 0.7547300872961565, 'movementStability': 0.866118396378472, 'nervousness': 0.2616562576428955}, 'clientTimestamp': 1772483606857.0}","{'overallScore': 57, 'categoryScores': {'content': 21, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a6930a08b7d2757e327783,2026-03-03 07:51:38.440000+00:00,35.0,,medium,jd,session_1772524260781_ri6nhijf2,69a6928d08b7d2757e32775d,69a6928d08b7d2757e32775f,50.0,0.0,82.0,50.0,20.0,33.0,0.0,0.0,0.0,0.0,0.0,True,"{'source': 'jd', 'persona': 'technical', 'teacherEvaluation': {'score': 20, 'feedback': ""The response lacks clarity, structure, and technical accuracy. It's essential to provide a well-organized explanation of the deployment pipeline, considering the requirements of real-time object detection and edge device deployment."", 'competencies': {'technical': 10, 'clarity': 5, 'confidence': 5, 'conciseness': 5, 'engagement': 5}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 50, 'clarity': 100, 'engagement': 25, 'overall': 26, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0, 'avgEyeContact': 0, 'avgSmile': 0, 'confidence': 0, 'stressLevel': 0, 'engagement': 0, 'postureScore': 0, 'gestureScore': 0, 'movementStability': 0, 'nervousness': 0}, 'clientTimestamp': 1772524298384.0, 'multimodalAnalysisSuccess': False, 'multimodalInput': {'hasAudio': False, 'hasVideo': False}}","{'overallScore': 35, 'categoryScores': {'content': 33, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a6932408b7d2757e32778e,2026-03-03 07:52:04.817000+00:00,35.0,,medium,jd,session_1772524260781_ri6nhijf2,69a6928d08b7d2757e32775d,69a6928d08b7d2757e327760,50.0,0.0,83.3,50.0,14.0,31.0,0.0,0.0,0.0,0.0,0.0,True,"{'source': 'jd', 'persona': 'technical', 'teacherEvaluation': {'score': 20, 'feedback': 'The candidate failed to provide a clear and structured response. They did not use the STAR method and lacked technical accuracy. The communication effectiveness was poor.', 'competencies': {'technical': 0, 'clarity': 10, 'confidence': 10, 'conciseness': 10, 'engagement': 10}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 44, 'clarity': 96, 'engagement': 25, 'overall': 28, 'audioLevel': 17, 'isSpeaking': True, 'feedback': 'Detecting speech, try to speak up.'}, 'videoFeedback': {'faceDetectionRate': 0.9115036693028671, 'avgEyeContact': 0.7196190940384892, 'avgSmile': 0.32707404680115265, 'confidence': 0.7297663175904573, 'stressLevel': 0.24518309043553652, 'engagement': 0.8194336486891871, 'postureScore': 0.7139088268391531, 'gestureScore': 0.6352604332650565, 'movementStability': 0.894553821756981, 'nervousness': 0.4104897449153546}, 'clientTimestamp': 1772524324801.0, 'multimodalAnalysisSuccess': False, 'multimodalInput': {'hasAudio': False, 'hasVideo': False}}","{'overallScore': 35, 'categoryScores': {'content': 31, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a6934908b7d2757e327799,2026-03-03 07:52:41.022000+00:00,53.0,,medium,jd,session_1772524260781_ri6nhijf2,69a6928d08b7d2757e32775d,69a6928d08b7d2757e327761,50.0,0.0,100.0,50.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,True,"{'source': 'jd', 'persona': 'technical', 'teacherEvaluation': {'score': 0, 'feedback': 'The candidate failed to provide a relevant response to the question.', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 49, 'clarity': 100, 'engagement': 25, 'overall': 31, 'audioLevel': 54, 'isSpeaking': True, 'feedback': 'Excellent! Loud, clear voice detected.'}, 'videoFeedback': {'faceDetectionRate': 0, 'avgEyeContact': 0, 'avgSmile': 0, 'confidence': 0, 'stressLevel': 0, 'engagement': 0, 'postureScore': 0, 'gestureScore': 0, 'movementStability': 0, 'nervousness': 0}, 'clientTimestamp': 1772524361004.0, 'multimodalAnalysisSuccess': False, 'multimodalInput': {'hasAudio': False, 'hasVideo': False}}","{'overallScore': 53, 'categoryScores': {'content': 21, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a6936908b7d2757e3277a4,2026-03-03 07:53:13.690000+00:00,57.0,,medium,jd,session_1772524260781_ri6nhijf2,69a6928d08b7d2757e32775d,69a6928d08b7d2757e327763,50.0,0.0,100.0,50.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,True,"{'source': 'jd', 'persona': 'technical', 'teacherEvaluation': {'score': 60, 'feedback': 'Candidate needs to provide more concrete details and a clear plan for optimizing the model. They should also consider potential risks and trade-offs associated with the chosen techniques.', 'competencies': {'technical': 40, 'clarity': 20, 'confidence': 30, 'conciseness': 50, 'engagement': 20}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 48, 'clarity': 100, 'engagement': 25, 'overall': 47, 'audioLevel': 26, 'isSpeaking': True, 'feedback': 'No face detected. Position yourself in front of camera.'}, 'videoFeedback': {'faceDetectionRate': 0, 'avgEyeContact': 0, 'avgSmile': 0, 'confidence': 0, 'stressLevel': 0, 'engagement': 0, 'postureScore': 0, 'gestureScore': 0, 'movementStability': 0, 'nervousness': 0}, 'clientTimestamp': 1772524393671.0, 'multimodalAnalysisSuccess': False, 'multimodalInput': {'hasAudio': False, 'hasVideo': False}}","{'overallScore': 57, 'categoryScores': {'content': 21, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a696a008b7d2757e3277bf,2026-03-03 08:06:56.321000+00:00,48.0,,medium,live,,,,50.0,50.0,76.4,50.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 40, 'feedback': 'The candidate attempted to explain the concepts, but their response was unclear and lacked a structured approach. They also failed to provide a clear definition of underfitting and overfitting.', 'competencies': {'technical': 20, 'clarity': 10, 'confidence': 20, 'conciseness': 10, 'engagement': 20}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 56, 'clarity': 100, 'engagement': 25, 'overall': 36, 'audioLevel': 83, 'isSpeaking': True, 'feedback': 'Excellent! Loud, clear voice detected.'}, 'videoFeedback': {'faceDetectionRate': 0, 'avgEyeContact': 0, 'avgSmile': 0, 'confidence': 0, 'stressLevel': 0, 'engagement': 0, 'postureScore': 0, 'gestureScore': 0, 'movementStability': 0, 'nervousness': 0}, 'clientTimestamp': 1772525216313.0, 'multimodalAnalysisSuccess': False, 'multimodalInput': {'hasAudio': False, 'hasVideo': False}}","{'overallScore': 48, 'categoryScores': {'content': 38, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': [], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a696be08b7d2757e3277c8,2026-03-03 08:07:26.123000+00:00,47.0,,medium,live,,,,50.0,0.0,75.0,50.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 40, 'feedback': 'The candidate has some knowledge of regularization but needs to improve their explanation and technical accuracy.', 'competencies': {'technical': 20, 'clarity': 10, 'confidence': 20, 'conciseness': 10, 'engagement': 20}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 56, 'clarity': 97, 'engagement': 25, 'overall': 36, 'audioLevel': 53, 'isSpeaking': True, 'feedback': 'Excellent! Loud, clear voice detected.'}, 'videoFeedback': {'faceDetectionRate': 0.9149771824985997, 'avgEyeContact': 0.6503824155777218, 'avgSmile': 0.4426718377243407, 'confidence': 0.6219375995986833, 'stressLevel': 0.3479025420792608, 'engagement': 0.7474982119036684, 'postureScore': 0.8109647479910046, 'gestureScore': 0.693836348338594, 'movementStability': 0.8703892088413527, 'nervousness': 0.3349344317250569}, 'clientTimestamp': 1772525246117.0, 'multimodalAnalysisSuccess': False, 'multimodalInput': {'hasAudio': False, 'hasVideo': False}}","{'overallScore': 47, 'categoryScores': {'content': 30, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a696dc08b7d2757e3277d1,2026-03-03 08:07:56.980000+00:00,53.0,,medium,live,,,,50.0,0.0,100.0,50.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 0, 'feedback': 'The response is incomplete and does not address the question.', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 49, 'clarity': 97, 'engagement': 25, 'overall': 26, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.956534243481594, 'avgEyeContact': 0.6805754783519528, 'avgSmile': 0.44208291012587914, 'confidence': 0.6475141821837525, 'stressLevel': 0.20892535652636174, 'engagement': 0.5863183169978186, 'postureScore': 0.7743380351528448, 'gestureScore': 0.5943647958845435, 'movementStability': 0.8707109952851135, 'nervousness': 0.33685143463441264}, 'clientTimestamp': 1772525276971.0, 'multimodalAnalysisSuccess': False, 'multimodalInput': {'hasAudio': False, 'hasVideo': False}}","{'overallScore': 53, 'categoryScores': {'content': 21, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a697a361e2269b63d27403,2026-03-03 08:11:15.947000+00:00,47.0,,medium,live,,,,50.0,0.0,85.0,50.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 40, 'feedback': ""The candidate started to explain the difference between linear and logistic regression but failed to provide a clear and complete response. They mentioned the purpose of linear regression but didn't accurately describe the relationship between the independent and dependent variables. Additionally, they didn't provide a clear explanation of logistic regression."", 'competencies': {'technical': 20, 'clarity': 30, 'confidence': 40, 'conciseness': 20, 'engagement': 30}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 57, 'clarity': 97, 'engagement': 25, 'overall': 37, 'audioLevel': 37, 'isSpeaking': True, 'feedback': 'Good. Confident voice detected.'}, 'videoFeedback': {'faceDetectionRate': 0, 'avgEyeContact': 0, 'avgSmile': 0, 'confidence': 0, 'stressLevel': 0, 'engagement': 0, 'postureScore': 0, 'gestureScore': 0, 'movementStability': 0, 'nervousness': 0}, 'clientTimestamp': 1772525475924.0, 'multimodalAnalysisSuccess': False, 'multimodalInput': {'hasAudio': False, 'hasVideo': False}}","{'overallScore': 47, 'categoryScores': {'content': 30, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a697c361e2269b63d2740c,2026-03-03 08:11:47.874000+00:00,48.0,,medium,live,,,,50.0,75.0,75.4,50.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 40, 'feedback': 'The candidate attempted to explain overfitting, but their response was unclear, lacked structure, and contained technical inaccuracies. They also failed to provide a clear and concise explanation.', 'competencies': {'technical': 20, 'clarity': 10, 'confidence': 20, 'conciseness': 0, 'engagement': 30}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 51, 'clarity': 89, 'engagement': 25, 'overall': 33, 'audioLevel': 84, 'isSpeaking': True, 'feedback': 'Excellent! Loud, clear voice detected.'}, 'videoFeedback': {'faceDetectionRate': 0.9945251914427028, 'avgEyeContact': 0.6590887404861356, 'avgSmile': 0.45323752446481924, 'confidence': 0.8290413000086474, 'stressLevel': 0.2424681069666274, 'engagement': 0.5564519162439339, 'postureScore': 0.7994379580702615, 'gestureScore': 0.78704072905854, 'movementStability': 0.8882746791260023, 'nervousness': 0.3340506661160906}, 'clientTimestamp': 1772525507865.0, 'multimodalAnalysisSuccess': False, 'multimodalInput': {'hasAudio': False, 'hasVideo': False}}","{'overallScore': 48, 'categoryScores': {'content': 41, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Well-structured response using professional storytelling methods', 'Good speaking pace and rhythm'], 'improvements': [], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a697de61e2269b63d27415,2026-03-03 08:12:14.559000+00:00,27.0,,medium,live,,,,50.0,0.0,100.0,50.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 10, 'feedback': 'The response is extremely brief and lacks any relevant information. The candidate failed to address the question and provide a clear explanation.', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 44, 'clarity': 98, 'engagement': 25, 'overall': 24, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.9299025447895932, 'avgEyeContact': 0.6873142901425735, 'avgSmile': 0.4427662084755115, 'confidence': 0.6980577378323707, 'stressLevel': 0.3444161846364189, 'engagement': 0.6295503268258551, 'postureScore': 0.8654271729273216, 'gestureScore': 0.5179339794068151, 'movementStability': 0.871726574668496, 'nervousness': 0.2705627733932625}, 'clientTimestamp': 1772525534548.0, 'multimodalAnalysisSuccess': False, 'multimodalInput': {'hasAudio': False, 'hasVideo': False}}","{'overallScore': 27, 'categoryScores': {'content': 21, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a697e261e2269b63d2741e,2026-03-03 08:12:18.880000+00:00,57.0,,medium,live,,,,50.0,0.0,100.0,50.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 60, 'feedback': 'The candidate shows some understanding of the bias-variance tradeoff, but could benefit from providing more concrete examples and a clearer explanation.', 'competencies': {'technical': 50, 'clarity': 30, 'confidence': 40, 'conciseness': 20, 'engagement': 30}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 43, 'clarity': 100, 'engagement': 25, 'overall': 24, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.9395814304196164, 'avgEyeContact': 0.7575413990110755, 'avgSmile': 0.4963483521498081, 'confidence': 0.6297008246061688, 'stressLevel': 0.2832295768783141, 'engagement': 0.5931545663948898, 'postureScore': 0.8163738483509715, 'gestureScore': 0.5195642339385662, 'movementStability': 0.8687996296413252, 'nervousness': 0.27354567981501426}, 'clientTimestamp': 1772525538872.0, 'multimodalAnalysisSuccess': False, 'multimodalInput': {'hasAudio': False, 'hasVideo': False}}","{'overallScore': 57, 'categoryScores': {'content': 21, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a69c8912d240696aeb9760,2026-03-03 08:32:09.101000+00:00,47.0,,medium,live,,,,50.0,0.0,81.0,50.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 40, 'feedback': ""The candidate's response was unclear and lacked a structured approach. They failed to provide a comprehensive explanation of the primary difference between neural networks and decision trees."", 'competencies': {'technical': 20, 'clarity': 10, 'confidence': 30, 'conciseness': 20, 'engagement': 20}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 48, 'clarity': 100, 'engagement': 25, 'overall': 31, 'audioLevel': 61, 'isSpeaking': True, 'feedback': 'Excellent! Loud, clear voice detected.'}, 'videoFeedback': {'faceDetectionRate': 0, 'avgEyeContact': 0, 'avgSmile': 0, 'confidence': 0, 'stressLevel': 0, 'engagement': 0, 'postureScore': 0, 'gestureScore': 0, 'movementStability': 0, 'nervousness': 0}, 'clientTimestamp': 1772526708913.0, 'multimodalAnalysisSuccess': True, 'multimodalInput': {'hasAudio': True, 'hasVideo': False}}","{'overallScore': 47, 'categoryScores': {'content': 31, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a69c9d12d240696aeb9769,2026-03-03 08:32:29.846000+00:00,48.0,,medium,live,,,,50.0,50.0,81.6,50.0,13.0,38.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 40, 'feedback': ""The candidate's response is brief and lacks a clear explanation of overfitting. They also fail to provide a method to mitigate it."", 'competencies': {'technical': 20, 'clarity': 10, 'confidence': 30, 'conciseness': 50, 'engagement': 20}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 53, 'clarity': 100, 'engagement': 25, 'overall': 27, 'audioLevel': 5, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.9132417903091762, 'avgEyeContact': 0.8085462139316708, 'avgSmile': 0.2652190932372419, 'confidence': 0.7419469328144256, 'stressLevel': 0.28319010818033163, 'engagement': 0.662829361249197, 'postureScore': 0.7161199627602992, 'gestureScore': 0.6313636982453043, 'movementStability': 0.8184362728947028, 'nervousness': 0.3666054086391627}, 'clientTimestamp': 1772526741133.0, 'multimodalAnalysisSuccess': True, 'multimodalInput': {'hasAudio': True, 'hasVideo': False}}","{'overallScore': 48, 'categoryScores': {'content': 38, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': [], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
69a69cba12d240696aeb9775,2026-03-03 08:32:58.472000+00:00,34.0,,medium,live,,,,50.0,0.0,100.0,50.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,False,"{'source': 'live', 'persona': 'technical', 'teacherEvaluation': {'score': 20, 'feedback': 'The response lacks clarity and structure. It does not address the question directly.', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}, 'status': None, 'followUpQuestion': None}, 'mlMetrics': {'confidence': 43, 'clarity': 100, 'engagement': 25, 'overall': 23, 'audioLevel': 3, 'isSpeaking': False, 'feedback': 'Listening for your voice... Please speak clearly.'}, 'videoFeedback': {'faceDetectionRate': 0.946754757722943, 'avgEyeContact': 0.7006627157054187, 'avgSmile': 0.31699521876556014, 'confidence': 0.7072274621164233, 'stressLevel': 0.32052537755811317, 'engagement': 0.8259274087061731, 'postureScore': 0.7648235578768526, 'gestureScore': 0.5391921400208929, 'movementStability': 0.7959281534103902, 'nervousness': 0.36355901626573517}, 'clientTimestamp': 1772526769611.0, 'multimodalAnalysisSuccess': True, 'multimodalInput': {'hasAudio': True, 'hasVideo': False}}","{'overallScore': 34, 'categoryScores': {'content': 24, 'delivery': 75, 'engagement': 70, 'professionalism': 80}, 'strengths': ['Good speaking pace and rhythm'], 'improvements': ['Structure responses using the STAR method (Situation, Task, Action, Result)'], 'recommendations': ['Practice recording yourself to improve self-awareness', 'Prepare structured examples using the STAR method', 'Research the company and role thoroughly before interviews'], 'nextSteps': ['Continue practicing interview responses with mock questions', 'Record mock interviews monthly to track progress'], 'feedback': '', 'status': 'unknown', 'followUp': '', 'competencies': {'technical': 0, 'clarity': 0, 'confidence': 0, 'conciseness': 0, 'engagement': 0}}"
